time_days,chamber,Bottom,Top,bottom_minus_top_mbar
2.291666667,19,78.98281476920005,54.33655336278662,24.64626140641343
2.291666667,50,69.72090790162001,56.845833283649995,12.875074617970014
2.3125,19,79.15945615406002,54.54681158667995,24.612644567380073
2.3125,50,69.78924817843324,57.11134081105331,12.67790736737993
2.333333333,19,79.47022668032497,54.75908108625663,24.71114559406834
2.333333333,50,70.22056390152666,57.22727064358003,12.993293257946632
2.354166667,19,79.89831521499008,55.137975024519996,24.76034019047008
2.354166667,50,70.46709274411323,57.235343048566655,13.231749695546576
2.375,19,80.05807747081502,55.353850148739944,24.704227322075077
2.375,50,70.82818310156999,57.67541485039999,13.152768251170002
2.395833333,19,80.07491039588996,55.84544028376664,24.229470112123316
2.395833333,50,71.24614099955333,57.691188869099996,13.554952130453337
2.416666667,19,80.50312224131,55.94324883267662,24.559873408633372
2.416666667,50,71.58556832481672,57.77665110492993,13.808917219886787
2.4375,19,80.79703589194497,56.337071552350004,24.45996433959497
2.4375,50,71.74224745491328,58.13674972894663,13.60549772596665
2.458333333,19,81.11653192770501,56.45098750260672,24.66554442509829
2.458333333,50,72.16884394077324,58.41373923074999,13.755104710023254
2.479166667,19,81.12484022218501,56.66336954152333,24.461470680661684
2.479166667,50,72.49529704888327,58.60601862285667,13.8892784260266
2.5,19,81.69588178514499,57.04252449364003,24.65335729150496
2.5,50,72.74486548780665,58.96423555466,13.780629933146649
2.520833333,19,81.71283165027995,57.245829077806626,24.467002572473326
2.520833333,50,73.09124771031661,59.319771182540045,13.771476527776564
2.541666667,19,82.02375324884002,57.25787974557996,24.76587350326006
2.541666667,50,73.42123522199324,59.49679798414661,13.924437237846632
2.5625,19,82.43510683461005,57.72781554861664,24.707291285993414
2.5625,50,73.7591684341733,59.940178122969996,13.818990311203308
2.583333333,19,82.59494121056997,57.83682469915001,24.758116511419964
2.583333333,50,73.98311300489995,60.19570804322003,13.787404961679918
2.604166667,19,82.62878254490494,57.869963652619994,24.758818892284943
2.604166667,50,74.15678214026666,60.53991095091332,13.61687118935334
2.625,19,82.77991104491508,58.059957915673294,24.719953129241787
2.625,50,74.38117801492326,60.706641474493345,13.67453654042992
2.645833333,19,82.93976130358004,57.97495266024998,24.96480864333006
2.645833333,50,74.45984693940663,60.97086112656336,13.488985812843268
2.666666667,19,82.79688085675008,57.90260528389331,24.89427557285677
2.666666667,50,74.59317262814666,61.14816685142671,13.445005776719952
2.6875,19,83.09099307958996,57.92444110159666,25.1665519779933
2.6875,50,74.75466150124328,61.12697119299003,13.62769030825325
2.708333333,19,82.97361307260002,57.85972436225666,25.11388871034336
2.708333333,50,74.90087307197332,61.293793935983366,13.607079135989956
2.729166667,19,82.99058288443501,57.68748116199663,25.303101722438385
2.729166667,50,74.96006632849999,61.53899645390997,13.421069874590025
2.75,19,83.16732599631501,57.62212049195,25.545205504365015
2.75,50,75.01517031716332,61.62755196263671,13.387618354526616
2.770833333,19,83.04131661065497,57.64408587013668,25.397230740518296
2.770833333,50,75.08659901952664,61.606347407913404,13.480251611613241
2.791666667,19,83.19256334668995,57.92536182506334,25.26720152162661
2.791666667,50,75.14450132641336,61.69292226233669,13.451579064076675
2.8125,19,82.93226614079998,57.92486778092007,25.007398359879915
2.8125,50,75.36902169689328,61.65461053199332,13.714411164899964
2.833333333,19,83.10902014870504,58.03809810804,25.07092204066504
2.833333333,50,75.51704924737992,61.71935832112001,13.797690926259904
2.854166667,19,83.24330205958,58.050172988709996,25.193129070870008
2.854166667,50,75.66638307265661,61.88632861237674,13.780054460279878
2.875,19,83.26027685808498,58.162772914380035,25.097503943704943
2.875,50,75.89068428592323,62.03697485119335,13.853709434729879
2.895833333,19,83.29413361378505,58.07059989543336,25.22353371835169
2.895833333,50,76.22030987888998,62.001482006749974,14.218827872140004
